time year t_step prop_hiv_status_known_3MM18 prop_hiv_status_known_3MM19 prop_hiv_status_known_3MM20 prop_hiv_status_known_3MM21 prop_hiv_status_known_3MM22 prop_hiv_status_known_3MM23 prop_hiv_status_known_3MM24 prop_hiv_status_known_3MM25 prop_hiv_status_known_3MM26 prop_hiv_status_known_3MM27 prop_hiv_status_known_3MM28 prop_hiv_status_known_3MM29 prop_hiv_status_known_3MM30 prop_hiv_status_known_3MM31 prop_hiv_status_known_3MM32 prop_hiv_status_known_3MM33 prop_hiv_status_known_3MM34 prop_hiv_status_known_3MM35 prop_hiv_status_known_3MM36 prop_hiv_status_known_3MM37 prop_hiv_status_known_3MM38 prop_hiv_status_known_3MM39 prop_hiv_status_known_3MM40 prop_hiv_status_known_3MM41 prop_hiv_status_known_3MM42 prop_hiv_status_known_3MM43 prop_hiv_status_known_3MM44 prop_hiv_status_known_3MM45 prop_hiv_status_known_3MM46 prop_hiv_status_known_3MM47 prop_hiv_status_known_3MM48 prop_hiv_status_known_3MM49 prop_hiv_status_known_3MM50 prop_hiv_status_known_3MM51 prop_hiv_status_known_3MM52 prop_hiv_status_known_3MM53 prop_hiv_status_known_3MM54 prop_hiv_status_known_3MM55 prop_hiv_status_known_3MM56 prop_hiv_status_known_3MM57 prop_hiv_status_known_3MM58 prop_hiv_status_known_3MM59 prop_hiv_status_known_3MM60 prop_hiv_status_known_3MM61 prop_hiv_status_known_3MM62 prop_hiv_status_known_3MM63 prop_hiv_status_known_3MM64 prop_hiv_status_known_3MM65 prop_hiv_status_known_3MM66 prop_hiv_status_known_3MM67 prop_hiv_status_known_3MM68 prop_hiv_status_known_3MM69 prop_hiv_status_known_3MM70 prop_hiv_status_known_3MM71 prop_hiv_status_known_3MM72 prop_hiv_status_known_3MM73 prop_hiv_status_known_3MM74 prop_hiv_status_known_3MM75 prop_hiv_status_known_3MM76 prop_hiv_status_known_3MM77 prop_hiv_status_known_3MM78 prop_hiv_status_known_3MM79 prop_hiv_status_known_3MM80 prop_hiv_status_known_3MF18 prop_hiv_status_known_3MF19 prop_hiv_status_known_3MF20 prop_hiv_status_known_3MF21 prop_hiv_status_known_3MF22 prop_hiv_status_known_3MF23 prop_hiv_status_known_3MF24 prop_hiv_status_known_3MF25 prop_hiv_status_known_3MF26 prop_hiv_status_known_3MF27 prop_hiv_status_known_3MF28 prop_hiv_status_known_3MF29 prop_hiv_status_known_3MF30 prop_hiv_status_known_3MF31 prop_hiv_status_known_3MF32 prop_hiv_status_known_3MF33 prop_hiv_status_known_3MF34 prop_hiv_status_known_3MF35 prop_hiv_status_known_3MF36 prop_hiv_status_known_3MF37 prop_hiv_status_known_3MF38 prop_hiv_status_known_3MF39 prop_hiv_status_known_3MF40 prop_hiv_status_known_3MF41 prop_hiv_status_known_3MF42 prop_hiv_status_known_3MF43 prop_hiv_status_known_3MF44 prop_hiv_status_known_3MF45 prop_hiv_status_known_3MF46 prop_hiv_status_known_3MF47 prop_hiv_status_known_3MF48 prop_hiv_status_known_3MF49 prop_hiv_status_known_3MF50 prop_hiv_status_known_3MF51 prop_hiv_status_known_3MF52 prop_hiv_status_known_3MF53 prop_hiv_status_known_3MF54 prop_hiv_status_known_3MF55 prop_hiv_status_known_3MF56 prop_hiv_status_known_3MF57 prop_hiv_status_known_3MF58 prop_hiv_status_known_3MF59 prop_hiv_status_known_3MF60 prop_hiv_status_known_3MF61 prop_hiv_status_known_3MF62 prop_hiv_status_known_3MF63 prop_hiv_status_known_3MF64 prop_hiv_status_known_3MF65 prop_hiv_status_known_3MF66 prop_hiv_status_known_3MF67 prop_hiv_status_known_3MF68 prop_hiv_status_known_3MF69 prop_hiv_status_known_3MF70 prop_hiv_status_known_3MF71 prop_hiv_status_known_3MF72 prop_hiv_status_known_3MF73 prop_hiv_status_known_3MF74 prop_hiv_status_known_3MF75 prop_hiv_status_known_3MF76 prop_hiv_status_known_3MF77 prop_hiv_status_known_3MF78 prop_hiv_status_known_3MF79 prop_hiv_status_known_3MF80
2014.16666666667 2014 8 0.0144701118271243 0.00891819662042912 0.014800367971953 0.0169368633223712 0.0204369801341478 0.0219168647295514 0.0121786977531201 0.0153348769024469 0.00533311394996624 0.00197881871140161 0.0105513313695921 0.00404758372786694 0.00470920799107596 0.0102567043156419 0.00362783430423629 0.0119453080749244 0.00251157759524051 0.00720231810399852 0.00612197038839874 0 0.00851752401864173 0.00725566860847258 0 0.00556542762581704 0.00338932616658754 0 0 0 0.006573927933851 0 0 0 0.00576185448319882 0 0.0102032839806646 0 0.0106469050233022 0 0.0113897123505093 0 0.0166019535956576 0.016057627248259 0 0 0.019590305242876 0 0 0 0.0222617105032682 0 0 0 0 0 0 0 0 0 0 0 0.039180610485752 0.039180610485752 0.00753473278572153 0.015988651186196 0.00927822305142976 0.0216256616317462 0.0218240621971751 0.0106008145253658 0.0100721363716586 0.0222280316674084 0.0188368319643038 0.0200926207619241 0.0181391715211815 0.0177287830252271 0.0163593363197294 0.0190702086435076 0.0115237089663976 0.01396457603871 0.00898637855177797 0.0163252543690633 0.00619946368445442 0 0.00753473278572153 0.0185514254193901 0.00866827665613981 0.0152453737298646 0.0174913439668536 0.019512256218004 0.0241855620282419 0.0389211362441245 0.00984437449390753 0.0147295528141925 0.00999505369534489 0.00837192531746837 0.0224316472246671 0.0110679690637717 0.00874567198342678 0.0402540518689232 0 0.0660347367737392 0.018481420040449 0.0231381557986724 0 0 0.0146196307782657 0.0274630447330037 0 0 0.0275919792153183 0.0146196307782657 0.0102032839806646 0.0141958733644029 0 0.0413879688229774 0.0227794247010186 0 0 0.035618736805229 0.0612197038839874 0 0.0349826879337071 0 0 0 0.0653010174762532 0.00670900864482054
2014.1875 2014 9 0.0189224539277779 0.0118909288272388 0.0269097599490055 0.00987983693804984 0.0175174115435553 0.0118013887005277 0.00869906982365718 0.0191685961280587 0.0124439325499212 0.00791527484560645 0.00703422091306139 0.0101189593196673 0.00313947199405064 0.0128208803945523 0.0181391715211815 0.0149316350936555 0.0175810431666836 0.0120038635066642 0.00306098519419937 0 0.0170350480372835 0 0.00591852122141268 0.00556542762581704 0.0169466308329377 0 0.00590069435026385 0.0103652408692465 0 0 0.0159270774332325 0.00950985691401746 0.0172855634495965 0.0153049259709969 0 0 0.0106469050233022 0 0.0227794247010186 0 0.0166019535956576 0.016057627248259 0 0 0 0 0.0554442601213471 0.064230508993036 0.0222617105032682 0 0 0.0279861503469657 0 0.0466435839116095 0 0 0 0 0 0 0 0.0783612209715039 0.0150694655714431 0.0227207148435417 0.0291601295902078 0.0267140526039218 0.0205402938326354 0.0243818734083413 0.0251803409291465 0.0222280316674084 0.0275307544093671 0.0217670058254178 0.0217670058254178 0.0177287830252271 0.0286288385595265 0.0208038639747356 0.0259283451743947 0.0279291520774199 0.0239636761380746 0.0272087572817722 0.0278975865800449 0.0216866847707114 0.0226041983571646 0.0222617105032682 0.0260048299684194 0.0190567171623307 0.0174913439668536 0.0156098049744032 0.0362783430423629 0.0259474241627496 0.0246109362347688 0.0220943292212887 0.0499752684767244 0.00837192531746837 0.0149544314831114 0.0221359381275435 0.0349826879337071 0.0268360345792822 0.0285295707420524 0.0110057894622899 0.018481420040449 0.0385635929977874 0 0.0315972665207677 0.0292392615565313 0.00915434824433457 0 0.0302942864580556 0.0413879688229774 0.0730981538913283 0.0102032839806646 0.0283917467288058 0.0155478613038698 0.0137959896076591 0.0227794247010186 0 0.024487881553595 0.0178093684026145 0 0 0 0.0502315519048102 0 0.0576185448319882 0 0.0201270259344616
2014.20833333333 2014 10 0.0133570263019609 0.0193227593442631 0.0174913439668536 0.0197596738760997 0.00729892147648136 0.0134873013720317 0.00695925585892575 0.0249191749664763 0.00888852324994373 0.0178093684026145 0.0105513313695921 0.0101189593196673 0.00784867998512659 0.0076925282367314 0.00181391715211815 0.0179179621123866 0.00502315519048102 0.0120038635066642 0.00306098519419937 0.0037965707835031 0.0170350480372835 0.00362783430423629 0.00591852122141268 0.00556542762581704 0.00677865233317508 0.0129737120813748 0.0177020830507915 0 0.019721783801553 0.00932871678232189 0 0.0190197138280349 0.0115237089663976 0 0.0102032839806646 0 0.0106469050233022 0.0146196307782657 0 0 0.0498058607869728 0.016057627248259 0.0112587961165954 0 0 0.0544175145635444 0 0.016057627248259 0 0 0 0.0279861503469657 0.019590305242876 0 0 0.0326505087381266 0 0 0.0238906161498488 0.0753473278572153 0 0 0.0150694655714431 0.0244037307578781 0.0318110504620449 0.0203535638887023 0.0243915989262545 0.0307423621235608 0.0176262386504025 0.0222280316674084 0.0362246768544304 0.0217670058254178 0.0217670058254178 0.0177287830252271 0.0204491703996618 0.0242711746371915 0.0201664906911959 0.0239392732092171 0.0299545951725932 0.0108835029127089 0.0278975865800449 0.0253011322324966 0.0301389311428861 0.0259719955871462 0.0173365533122796 0.0114340302973984 0.0349826879337071 0.0234147074616048 0.012092781014121 0.0259474241627496 0.0393774979756301 0.0147295528141925 0.0199901073906898 0.0418596265873418 0.0373860787077786 0.0110679690637717 0.0437283599171339 0.0402540518689232 0.0190197138280349 0 0.0554442601213471 0.0154254371991149 0.0349826879337071 0.0105324221735892 0 0.0274630447330037 0.0241855620282419 0.0201961909720371 0 0.0292392615565313 0 0.0425876200932086 0.0310957226077396 0.0275919792153183 0.0227794247010186 0.0275919792153183 0.024487881553595 0 0 0.0445234210065363 0 0.0502315519048102 0.122439407767975 0 0.130602034952506 0.00670900864482054
2014.22916666667 2014 11 0.0233747960284316 0.0252682237578825 0.014800367971953 0.0225824844298282 0.0175174115435553 0.0421478167875989 0.027837023435703 0.0115011576768352 0.0248878650998424 0.0178093684026145 0.0123098865978574 0.0121427511836008 0.0109881519791772 0.0102567043156419 0.00544175145635444 0.0149316350936555 0.00251157759524051 0.00960309080533136 0.00306098519419937 0.00759314156700619 0.0113566986915223 0.0108835029127089 0.00887778183211902 0.0222617105032682 0.0135573046663502 0.0129737120813748 0.0177020830507915 0.0207304817384931 0 0 0.0159270774332325 0.00950985691401746 0.0115237089663976 0 0.0306098519419937 0 0 0 0.0113897123505093 0.0166019535956576 0.0166019535956576 0 0.0112587961165954 0.0264733854633459 0.0587709157286279 0.0272087572817722 0.018481420040449 0.016057627248259 0 0 0 0 0 0 0 0.0326505087381266 0 0 0.0238906161498488 0 0.039180610485752 0 0.00753473278572153 0.0227207148435417 0.0251837482824522 0.0318024435760974 0.0231078305617148 0.0243818734083413 0.0226623068362319 0.0207461628895812 0.0246327802610127 0.0234413908889114 0.0290226744338903 0.0236383773669695 0.0286288385595265 0.0156028979810517 0.014404636207997 0.0199493943410142 0.0119818380690373 0.0326505087381266 0.0154986592111361 0.0108433423853557 0.0414410303214684 0.0371028508387803 0.0433413832806991 0.0228680605947969 0.0233217919558047 0.0273171587052055 0.0181391715211815 0.0389211362441245 0.0295331234817226 0.0441886584425774 0.0199901073906898 0.0334877012698735 0.00747721574155572 0.0276699226594293 0.0262370159502803 0 0.0475492845700873 0.0220115789245797 0.0277221300606736 0.00771271859955747 0.0116608959779024 0.0421296886943569 0.0292392615565313 0.00915434824433457 0.012092781014121 0.0201961909720371 0.0275919792153183 0.0292392615565313 0.0408131359226583 0 0.0155478613038698 0.0551839584306366 0 0 0.0734636446607849 0.035618736805229 0 0.0445234210065363 0.0349826879337071 0 0 0 0.0653010174762532 0.00670900864482054
2014.25 2014 12 0.0111308552516341 0.0133772949306437 0.00807292798470164 0.0112912422149141 0.016057627248259 0.00842956335751978 0.00521944189419431 0.00958429806402934 0.00533311394996624 0.00989409355700807 0.00703422091306139 0 0 0.00256417607891047 0.00362783430423629 0 0.00251157759524051 0.00480154540266568 0.00918295558259811 0 0.0113566986915223 0 0.00295926061070634 0.00556542762581704 0.00677865233317508 0 0 0.00518262043462327 0.006573927933851 0 0.0159270774332325 0.00950985691401746 0 0.0153049259709969 0 0 0 0 0.0227794247010186 0.0332039071913152 0 0 0 0.0264733854633459 0.019590305242876 0 0 0 0 0.0217670058254178 0 0 0 0.0466435839116095 0.0272087572817722 0 0.0445234210065363 0 0.0238906161498488 0 0 0.039180610485752 0 0.011781111400355 0.00530184174367415 0.0101767819443512 0.0205402938326354 0.00530040726268289 0.0138491875110306 0.0103730814447906 0.00724493537088609 0.0117206954444557 0.00362783430423629 0.0103417900980492 0.00817966815986471 0.0104019319873678 0.014404636207997 0.0219443337751157 0.0179727571035559 0.00544175145635444 0.00929919552668163 0.00722889492357047 0.00376736639286076 0.00742057016775605 0.0173365533122796 0.0152453737298646 0.0116608959779024 0.00780490248720158 0.012092781014121 0.0129737120813748 0.00492218724695376 0.00736477640709623 0.00999505369534489 0 0.0149544314831114 0.0166019535956576 0.0174913439668536 0.0201270259344616 0 0 0.00924071002022452 0.0154254371991149 0 0.0105324221735892 0.0146196307782657 0.0274630447330037 0.012092781014121 0.0201961909720371 0.0275919792153183 0.0146196307782657 0.0102032839806646 0.0283917467288058 0 0.0137959896076591 0 0.0275919792153183 0.024487881553595 0.0534281052078436 0 0 0 0 0.0612197038839874 0 0 0.00670900864482054
2014.27083333333 2014 13 0.0333925657549022 0.0133772949306437 0.0336371999362568 0.0254052949835567 0.016057627248259 0.0202309520580475 0.0121786977531201 0.0230023153536704 0.0248878650998424 0.0138517309798113 0.0123098865978574 0.00809516745573387 0.00941841598215191 0.0179492325523733 0.00725566860847258 0.00895898105619328 0.010046310380962 0.00720231810399852 0.00918295558259811 0.0037965707835031 0 0.0108835029127089 0.00887778183211902 0.00556542762581704 0.0101679784997626 0 0.00590069435026385 0.0103652408692465 0 0.0186574335646438 0.00796353871661625 0 0 0 0 0.0192061816106627 0.0106469050233022 0.0146196307782657 0 0 0.0332039071913152 0 0.0225175922331908 0.0264733854633459 0 0.0272087572817722 0.018481420040449 0.032115254496518 0.0445234210065363 0 0 0.0279861503469657 0 0 0.0272087572817722 0.0326505087381266 0.0445234210065363 0.0489757631071899 0 0 0 0 0.00753473278572153 0.0252452387150464 0.0291601295902078 0.0279861503469657 0.0218240621971751 0.0169613032405853 0.0276983750220611 0.0296373755565446 0.0217348061126583 0.0150694655714431 0.0181391715211815 0.0251157759524051 0.0163593363197294 0.0260048299684194 0.0172855634495965 0.01396457603871 0.0119818380690373 0.024487881553595 0.0216981228955905 0.0108433423853557 0.0226041983571646 0.0111308552516341 0.00866827665613981 0.0228680605947969 0.00583044798895118 0.019512256218004 0.0241855620282419 0 0.0196887489878151 0.0220943292212887 0.00999505369534489 0.0251157759524051 0.0299088629662229 0.0221359381275435 0.0262370159502803 0.0469630605137438 0.0190197138280349 0 0.00924071002022452 0.0308508743982299 0.0233217919558047 0 0.0146196307782657 0.0366173929773383 0.0362783430423629 0.0100980954860185 0.0413879688229774 0.0877177846695939 0.0204065679613291 0.0425876200932086 0.0310957226077396 0.0137959896076591 0 0.0137959896076591 0.024487881553595 0 0 0 0 0 0 0 0 0.0134180172896411
2014.29166666667 2014 14 0.0222617105032682 0.00891819662042912 0.014800367971953 0.0112912422149141 0.00875870577177764 0.0101154760290237 0.00695925585892575 0.00766743845122347 0.00711081859995498 0.0118729122684097 0.00879277614132674 0.0141665430475343 0.00941841598215191 0.00256417607891047 0.00362783430423629 0 0.0150694655714431 0.00240077270133284 0.00918295558259811 0.00759314156700619 0.00283917467288058 0.00362783430423629 0.0118370424428254 0 0.00338932616658754 0.00648685604068741 0.0118013887005277 0.00518262043462327 0.006573927933851 0 0 0 0.0115237089663976 0.0306098519419937 0 0 0.0106469050233022 0 0.0113897123505093 0.0332039071913152 0 0.016057627248259 0 0 0 0 0.018481420040449 0.016057627248259 0 0.0217670058254178 0 0.0279861503469657 0.019590305242876 0 0 0 0 0 0 0 0 0 0.0150694655714431 0.0244037307578781 0.00927822305142976 0.0165372706595706 0.0128376836453971 0.0159012217880487 0.0188852556968599 0.0148186877782723 0.0086939224450633 0.0150694655714431 0.0199530886732996 0.00886439151261356 0.0122695022397971 0.00866827665613981 0.014404636207997 0.0159595154728114 0.00898637855177797 0.0272087572817722 0.00309973184222721 0.0216866847707114 0.0188368319643038 0.0185514254193901 0.0260048299684194 0.0152453737298646 0.00583044798895118 0.00780490248720158 0.0302319525353024 0.00648685604068741 0.00492218724695376 0.0220943292212887 0.0299851610860347 0 0.0224316472246671 0.0110679690637717 0.0437283599171339 0.00670900864482054 0.00950985691401746 0 0.00924071002022452 0 0.0233217919558047 0.0315972665207677 0 0.0183086964886691 0.012092781014121 0.0201961909720371 0.0137959896076591 0.0146196307782657 0 0.0141958733644029 0.0155478613038698 0 0 0 0 0 0 0.0445234210065363 0 0 0 0 0 0
2014.3125 2014 15 0.0122439407767975 0.0193227593442631 0.014800367971953 0.0211710791529639 0.0102184900670739 0.0168591267150396 0.0104388837883886 0.0115011576768352 0.0106662278999325 0.00395763742280323 0.0105513313695921 0.00404758372786694 0.00156973599702532 0.0102567043156419 0.00725566860847258 0.00298632701873109 0.00753473278572153 0.00240077270133284 0.00612197038839874 0.0037965707835031 0 0.00362783430423629 0.00591852122141268 0.0111308552516341 0.00338932616658754 0.00648685604068741 0.00590069435026385 0.0103652408692465 0.006573927933851 0.00932871678232189 0 0 0 0 0 0.0384123632213254 0 0 0 0 0 0.016057627248259 0.0112587961165954 0 0 0 0 0.016057627248259 0.0445234210065363 0.0435340116508355 0 0 0 0 0 0 0 0.0734636446607849 0.0238906161498488 0 0 0 0 0.0193546830148689 0.0265092087183707 0.0139930751734828 0.0102701469163177 0.0169613032405853 0.0188852556968599 0.0103730814447906 0.0159388578159494 0.0217670058254178 0.012697420064827 0.0147739858543559 0.0122695022397971 0.0138692426498237 0.00576185448319882 0.0199493943410142 0.0179727571035559 0.00816262718453166 0.0216981228955905 0.0216866847707114 0.0301389311428861 0.00371028508387803 0.0130024149842097 0.0228680605947969 0.0349826879337071 0.019512256218004 0.012092781014121 0.0129737120813748 0.00492218724695376 0.0441886584425774 0.00999505369534489 0 0.0448632944493343 0.0166019535956576 0.0174913439668536 0.0134180172896411 0.0285295707420524 0.0220115789245797 0 0 0.0233217919558047 0 0.0146196307782657 0.0183086964886691 0.012092781014121 0.0403923819440742 0.0137959896076591 0.043858892334797 0.0204065679613291 0 0.0466435839116095 0.0137959896076591 0 0.0137959896076591 0 0 0.0612197038839874 0.0445234210065363 0.0349826879337071 0 0 0 0 0.00670900864482054
2014.33333333333 2014 16 0.0389579933807193 0.0297273220680971 0.0322917119388066 0.0366965371984709 0.0204369801341478 0.0134873013720317 0.0243573955062401 0.00958429806402934 0.0124439325499212 0.0118729122684097 0.00703422091306139 0.0121427511836008 0.00941841598215191 0.0128208803945523 0.0108835029127089 0.0149316350936555 0.00753473278572153 0.00720231810399852 0.0153049259709969 0 0.0170350480372835 0.00725566860847258 0.00887778183211902 0.0278271381290852 0.0135573046663502 0.032434280203437 0.0118013887005277 0.0155478613038698 0.006573927933851 0 0.031854154866465 0.0190197138280349 0.0115237089663976 0 0 0 0.0212938100466043 0.0146196307782657 0.0113897123505093 0 0 0 0.0337763883497862 0.0264733854633459 0.019590305242876 0.0272087572817722 0.018481420040449 0 0.0222617105032682 0.0653010174762532 0.0272087572817722 0.0559723006939314 0.019590305242876 0.0466435839116095 0 0.0326505087381266 0 0 0 0 0.039180610485752 0 0.0376736639286077 0.0345018262438967 0.0238582878465337 0.0330745413191413 0.0282429040198736 0.0169613032405853 0.0239213238826892 0.0429741945569897 0.0188368319643038 0.0133950805079494 0.0235809229775359 0.0177287830252271 0.0245390044795941 0.0121355873185957 0.0403329813823917 0.0199493943410142 0.0329500546898526 0.0326505087381266 0.0247978547378177 0.0325300271560671 0.0226041983571646 0.0259719955871462 0.0520096599368389 0.0190567171623307 0.0408131359226583 0.019512256218004 0.0302319525353024 0.032434280203437 0.0295331234817226 0.00736477640709623 0.0199901073906898 0.0334877012698735 0.0149544314831114 0.0221359381275435 0.0174913439668536 0.0268360345792822 0.0285295707420524 0.0110057894622899 0.0277221300606736 0.00771271859955747 0.0116608959779024 0.0315972665207677 0.0146196307782657 0.0457717412216728 0.0241855620282419 0.0302942864580556 0.0413879688229774 0.0146196307782657 0.0102032839806646 0.0283917467288058 0.0310957226077396 0.0137959896076591 0.0455588494020372 0.0275919792153183 0 0 0 0 0 0 0 0.0288092724159941 0 0.00670900864482054
2014.35416666667 2014 17 0.0422972499562095 0.0371591525851213 0.029600735943906 0.0239938897066925 0.0175174115435553 0.0286605154155673 0.0121786977531201 0.00766743845122347 0.0159993418498987 0.0158305496912129 0.0158269970543881 0.0121427511836008 0.00627894398810127 0.0102567043156419 0.0145113372169452 0.0238906161498488 0.00502315519048102 0.00720231810399852 0 0.037965707835031 0.0141958733644029 0.0108835029127089 0.00887778183211902 0.0222617105032682 0.00677865233317508 0.0129737120813748 0.0177020830507915 0.0207304817384931 0.026295711735404 0.00932871678232189 0.031854154866465 0.00950985691401746 0.00576185448319882 0.0153049259709969 0.0102032839806646 0.0192061816106627 0.0106469050233022 0 0.0113897123505093 0.0498058607869728 0 0.016057627248259 0.0112587961165954 0 0 0 0.018481420040449 0 0.0222617105032682 0 0 0 0 0 0.0272087572817722 0.0326505087381266 0.0445234210065363 0 0.0477812322996975 0.150694655714431 0 0 0 0.0244037307578781 0.0318110504620449 0.024169857117834 0.0256753672907942 0.0243818734083413 0.0239213238826892 0.019264294111754 0.0144898707417722 0.0267901610158988 0.025394840129654 0.0236383773669695 0.0102245851998309 0.0173365533122796 0.0316901996575935 0.0339139703797242 0.0269591356553339 0.0190461300972405 0.0340970502644993 0.0108433423853557 0.0113020991785823 0.0222617105032682 0.0216706916403495 0.0228680605947969 0.0233217919558047 0.0390245124360079 0.0362783430423629 0.0194605681220622 0.00492218724695376 0.0368238820354812 0.0299851610860347 0 0 0.0221359381275435 0 0.0201270259344616 0 0.0330173683868696 0 0.00771271859955747 0.0233217919558047 0.0210648443471785 0.0146196307782657 0.0183086964886691 0.0362783430423629 0 0 0.0146196307782657 0.0102032839806646 0.0283917467288058 0 0.0413879688229774 0 0.0137959896076591 0.0734636446607849 0 0 0 0.0349826879337071 0 0.0612197038839874 0.0288092724159941 0 0
2014.375 2014 18 0.0155831973522877 0.0148636610340485 0.0174913439668536 0.0183482685992354 0.0175174115435553 0.0185450393865435 0.0139185117178515 0.0230023153536704 0.0124439325499212 0.0197881871140161 0.0228612179674495 0.0141665430475343 0.0235460399553798 0.0102567043156419 0.00725566860847258 0.0179179621123866 0.010046310380962 0 0.0367318223303925 0.0113897123505093 0 0.0108835029127089 0.00887778183211902 0 0.0135573046663502 0.00648685604068741 0.0177020830507915 0 0.006573927933851 0.00932871678232189 0.0159270774332325 0.00950985691401746 0.0115237089663976 0.0612197038839874 0 0 0.0106469050233022 0.0146196307782657 0.0113897123505093 0 0 0.048172881744777 0 0.0264733854633459 0 0.0272087572817722 0.018481420040449 0 0 0 0.0272087572817722 0 0 0 0.0544175145635444 0 0.0445234210065363 0.024487881553595 0 0 0 0 0.00753473278572153 0.0176716671005325 0.0185564461028595 0.0190814661456584 0.0192565254680957 0.0180213846931218 0.0201442727433172 0.0177824253339268 0.0188368319643038 0.0217670058254178 0.0108835029127089 0.0162513844397915 0.0163593363197294 0.0225375193059635 0.0230474179327953 0.00997469717050712 0.0209682166208153 0.0217670058254178 0.0216981228955905 0.0144577898471409 0.0188368319643038 0.0111308552516341 0.0173365533122796 0.026679404027263 0.0174913439668536 0.0156098049744032 0.0181391715211815 0.0129737120813748 0.0295331234817226 0.00736477640709623 0.0299851610860347 0.0251157759524051 0.0149544314831114 0.0166019535956576 0 0.0134180172896411 0.00950985691401746 0.0110057894622899 0.00924071002022452 0 0.0116608959779024 0.0105324221735892 0 0.0366173929773383 0.0241855620282419 0.0302942864580556 0.0275919792153183 0.0146196307782657 0.0102032839806646 0.0141958733644029 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00670900864482054
2014.39583333333 2014 19 0.024487881553595 0.0252682237578825 0.029600735943906 0.0127026474917784 0.0116782743623702 0.0168591267150396 0.0173981396473144 0.0153348769024469 0.0124439325499212 0.0138517309798113 0.0158269970543881 0.0182141267754012 0.00941841598215191 0.00256417607891047 0.00725566860847258 0.0149316350936555 0.0251157759524051 0.0192061816106627 0.00918295558259811 0.0151862831340124 0.0113566986915223 0.0108835029127089 0.0147963030535317 0.00556542762581704 0.00338932616658754 0.0129737120813748 0.0236027774010554 0.0259131021731164 0 0 0.0238906161498488 0.00950985691401746 0.0115237089663976 0.0459147779129906 0.0102032839806646 0 0.0106469050233022 0 0 0.0332039071913152 0.0166019535956576 0 0.0225175922331908 0.0264733854633459 0.039180610485752 0.0272087572817722 0.018481420040449 0.016057627248259 0 0.0217670058254178 0.0272087572817722 0 0.019590305242876 0.0466435839116095 0 0 0 0 0.0238906161498488 0 0.039180610485752 0.039180610485752 0.00753473278572153 0.0227207148435417 0.0198819065387781 0.0165372706595706 0.0282429040198736 0.0148411403355121 0.0226623068362319 0.0103730814447906 0.0231837931868355 0.010046310380962 0.0163252543690633 0.0177287830252271 0.0163593363197294 0.0277384852996474 0.014404636207997 0.0159595154728114 0.0239636761380746 0.0163252543690633 0.00929919552668163 0.0216866847707114 0.0301389311428861 0.0148411403355121 0.0173365533122796 0.0228680605947969 0.0116608959779024 0.0117073537308024 0 0.0129737120813748 0.0196887489878151 0.0220943292212887 0.0199901073906898 0.00837192531746837 0.0224316472246671 0.0110679690637717 0.0174913439668536 0.0335450432241027 0.0190197138280349 0.0220115789245797 0.0369628400808981 0.00771271859955747 0 0.0210648443471785 0.0146196307782657 0.00915434824433457 0.0241855620282419 0.0504904774300927 0.0137959896076591 0.0146196307782657 0 0.0283917467288058 0.0155478613038698 0.0413879688229774 0 0.0137959896076591 0 0 0.0612197038839874 0 0 0 0 0 0 0
2014.41666666667 2014 20 0.00890468420130726 0.00594546441361942 0.00672743998725137 0.00705702638432132 0.00875870577177764 0.00674365068601583 0.00869906982365718 0.00383371922561174 0.00711081859995498 0.00593645613420484 0.0035171104565307 0.00809516745573387 0.00313947199405064 0.00512835215782094 0.00362783430423629 0.00298632701873109 0.00502315519048102 0.00240077270133284 0.00306098519419937 0 0.00283917467288058 0.00362783430423629 0 0 0 0 0.00590069435026385 0 0 0 0 0.00950985691401746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.016057627248259 0.0222617105032682 0.0217670058254178 0 0.0279861503469657 0.019590305242876 0.0466435839116095 0 0 0 0 0 0.0753473278572153 0 0 0 0.015988651186196 0.00530184174367415 0.0114488796873951 0.00385130509361913 0.00954073307282921 0.00881311932520127 0.0103730814447906 0.00579594829670887 0.00167438506349367 0.012697420064827 0.00886439151261356 0.00817966815986471 0.00693462132491185 0 0.00997469717050712 0.00299545951725932 0.00272087572817722 0.00309973184222721 0.00722889492357047 0.00376736639286076 0.00742057016775605 0.00866827665613981 0.0114340302973984 0.00583044798895118 0.00390245124360079 0.012092781014121 0.00648685604068741 0.00492218724695376 0 0.0299851610860347 0.0167438506349367 0.00747721574155572 0 0.00874567198342678 0.00670900864482054 0 0.0110057894622899 0.018481420040449 0.0231381557986724 0 0.0105324221735892 0.0292392615565313 0.0274630447330037 0.012092781014121 0 0.0137959896076591 0.043858892334797 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0288092724159941 0 0
